No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3EM20000D232------------,11175,0,26 Jan 2021,0,11425,10825,10900,-275,3119700,34616542500,3091,885.5,11000,24900,10900,2200,1924688333,1924688333,1924688333,367900,342900,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614-E----------,69,0,26 Jan 2021,0,69,65,65,-4,19734500,1288221700,919,114.0,65,1757600,0,0,2755125000,2755125000,2755125000,0,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,5900,0,26 Jan 2021,0,5900,5900,5900,0,11000,64900000,2,1347.0,5900,19000,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-1105000000C311------------,740,0,26 Jan 2021,0,740,715,720,-20,333600,240183500,117,19.2,720,335800,715,164900,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1UKPMN0000E743------------,1630,1630,26 Jan 2021,1630,1635,1580,1620,-10,43544900,69911445000,7992,1975.6,1620,346300,1615,4300,17150000000,17150000000,17150000000,19624500,29436700,7903654,12789699428,7
6,ACST,Acset Indonusa Tbk.,--U-1100000000J211------------,428,0,26 Jan 2021,0,436,400,400,-28,110475300,45393646000,7220,29.5,400,10948600,0,0,6425160000,6425160000,6425160000,16202700,26194600,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-2130000000D212------------,1805,0,26 Jan 2021,0,1815,1680,1785,-20,733300,1283888000,314,92.7,1785,66000,1780,111800,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-1835800000J211------------,1575,0,26 Jan 2021,0,1610,1465,1465,-110,65129700,99590011000,10913,1150.5,1465,7941900,0,0,3560849376,3560849376,3560849376,9602700,8000400,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,8875,0,26 Jan 2021,0,8950,8600,8725,-150,281900,2466737500,571,375.3,8725,800,8700,200,1000000000,1000000000,1000000000,57700,200,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,187,0,26 Jan 2021,0,190,175,176,-11,4509200,816625300,584,15.7,177,90600,176,141700,3889179559,3889179559,3889179559,0,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XDCU10000A121------------,1295,1290,26 Jan 2021,1290,1335,1230,1260,-35,138670800,177341854500,19892,114.5,1265,563900,1260,218500,31985962000,31985962000,31985962000,33322600,36677200,3025000,3832716800,4
12,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,400,0,26 Jan 2021,0,400,390,390,-10,1700,675000,4,354.5,388,300,0,0,1000000000,1000000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--M-1135000000B111------------,1730,0,26 Jan 2021,0,1700,1610,1610,-120,4243700,6841033500,1321,146.4,1610,10699100,0,0,3066660000,3066660000,3066660000,0,1800,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M-1105000000G111------------,1075,0,26 Jan 2021,0,1080,1000,1000,-75,294877400,301496283000,26103,1633.8,1000,45960000,0,0,21129857328,21129857328,21129857328,4378600,18446500,10000,10000000,1
15,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,204,0,26 Jan 2021,0,212,200,212,8,211300,42916400,57,192.7,212,126000,210,1700,11154923542,11154923542,11154923542,71200,0,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,57,0,26 Jan 2021,0,57,56,56,-1,114700,6436700,54,211.1,57,131400,56,47100,2940000000,2940000000,2940000000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,141,0,26 Jan 2021,0,180,134,142,1,27000,4256300,21,113.6,176,1600,143,5500,220000000,220000000,220000000,0,0,0,0,0
