No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,XDM-1M3EM00000D232------------,10450,0,11 May 2021,0,10450,10075,10150,-300,3557200,36153332500,2334,824.6,10150,2800,10125,7400,1924688333,1924688333,1924688333,1308300,12700,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614-E----------,236,0,11 May 2021,0,238,224,226,-10,26633700,6075242000,2188,396.5,226,131600,224,3081200,2755125000,2755125000,2755125000,1351700,411600,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,7025,0,11 May 2021,0,0,0,7025,0,0,0,0,1603.8,6975,100,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-1105000000C311------------,780,0,11 May 2021,0,795,780,795,15,159700,125048000,53,21.2,795,4000,790,2600,2753165000,2753165000,2753165000,0,200,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1U7PMN0000E743------------,1475,1475,11 May 2021,1470,1480,1465,1480,5,7220900,10657172500,1559,1804.9,1480,795600,1475,17600,17150000000,17150000000,17150000000,628900,6671900,4794500,7043033500,4
6,ACST,Acset Indonusa Tbk.,--U-1105000000J211------------,272,0,11 May 2021,0,274,266,268,-4,9928900,2680427000,937,19.8,270,302700,268,1207800,6425160000,6425160000,6425160000,1176600,94700,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-2130000000D212------------,1670,0,11 May 2021,0,1680,1635,1675,5,75200,124518500,111,87.0,1675,6700,1650,600,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-1135400000J211------------,1185,0,11 May 2021,0,1180,1125,1125,-60,20825500,23803215000,2876,883.5,1130,308500,1125,816200,3560849376,3560849376,3560849376,9606000,106000,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,8075,0,11 May 2021,0,8075,8000,8025,-50,70500,565572500,186,345.2,8025,1900,8000,29900,1000000000,1000000000,1000000000,4800,1200,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,166,0,11 May 2021,0,168,161,165,-1,2164900,354793300,291,14.7,166,52400,165,53600,3889179559,3889179559,3889179559,0,0,0,0,0
11,ADRO,Adaro Energy Tbk.,XDMO1XD5U60000A121------------,1195,1195,11 May 2021,1195,1220,1190,1195,0,78403200,94368341500,6903,108.6,1200,515200,1195,4108300,31985962000,31985962000,31985962000,13450200,18919400,100171,129206495,4
12,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,410,0,11 May 2021,0,412,410,410,0,10000,4108600,15,372.7,440,8500,410,11500,1000000000,1000000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--U-1135000000B111------------,1105,0,11 May 2021,0,1110,1075,1080,-25,6248000,6769635500,1465,98.2,1085,163300,1080,171000,3066660000,3066660000,3066660000,141900,708000,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--U-1105000000G111------------,915,0,11 May 2021,0,925,895,915,0,24746800,22523726000,3509,1494.9,920,1186400,915,486100,21375790539,21375790539,21375790539,176100,4127800,0,0,0
15,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,625,0,11 May 2021,0,620,585,585,-40,1386900,819103000,425,531.8,585,1044700,0,0,11154923542,11154923542,11154923542,0,0,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,70,0,11 May 2021,0,73,70,71,1,2663300,189659800,240,267.7,72,84200,71,228800,2940000000,2940000000,2940000000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,478,0,11 May 2021,0,550,478,490,12,1753400,902338500,965,392.0,494,1500,488,200,220000000,220000000,220000000,1000,1000,0,0,0
18,AISA,FKS Food Sejahtera Tbk.,--U-1105000000D222------------,276,0,11 May 2021,0,278,272,274,-2,5520600,1513630800,523,33.4,276,697300,274,1010300,9311800000,9311800000,9311800000,9200,71600,0,0,0
19,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2130000000E512------------,50,0,11 May 2021,0,50,50,50,0,14200,710000,13,75.9,50,5795700,0,0,6449463636,6449463636,6449463636,0,0,0,0,0
20,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,595,0,11 May 2021,0,595,570,595,0,4500,2651000,14,78.5,590,17400,570,1200,680000000,680000000,680000000,0,0,0,0,0
21,AKRA,AKR Corporindo Tbk.,--MO1X7XM80000A112------------,3290,3230,11 May 2021,3240,3240,3190,3220,-70,7121700,22874274000,3307,2566.3,3220,900,3210,9900,4014694920,4014694920,4014694920,330500,551500,4064,12286720,2
22,AKSI,Maming Enam Sembilan Mineral Tbk.,--U-2130000000K211------------,760,0,11 May 2021,0,815,710,770,10,13000,9474500,27,385.0,765,3300,760,100,720000000,720000000,720000000,0,0,0,0,0
23,ALDO,Alkindo Naratama Tbk.,--U-2130000000B131------------,890,0,11 May 2021,0,915,835,875,-15,12393600,11027404000,1721,641.3,875,235300,870,73900,1100000000,1100000000,1100000000,0,0,0,0,0
24,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,242,0,11 May 2021,0,240,238,240,-2,5700,1362400,6,40.4,264,500,240,18600,507665055,507665055,507665055,0,0,0,0,0
25,ALMI,Alumindo Light Metal Industry Tbk.,--U-2100000000B141-E----------,240,0,11 May 2021,0,300,240,244,4,176800,48377000,113,37.5,250,1000,244,7200,616000000,616000000,616000000,0,0,0,0,0
26,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,346,0,11 May 2021,0,348,330,332,-14,172800,57692800,52,165.9,332,200,330,100,2191870558,2191870558,2191870558,0,0,0,0,0
27,AMAG,Asuransi Multi Artha Guna Tbk.,--U-2105000000G412------------,296,0,11 May 2021,0,294,276,286,-10,337400,94737800,114,272.4,286,1000,282,285100,5001552516,5001552516,5001552516,0,0,0,0,0
28,AMAN,Makmur Berkah Amanda Tbk.,--U-1135000000H111------------,288,0,11 May 2021,0,288,286,286,-2,1397600,402498800,22,260.0,288,96800,286,40900,3873500000,3873500000,3873500000,0,0,0,0,0
29,AMAR,Bank Amar Indonesia Tbk.,--U-2105000000G111------------,276,0,11 May 2021,0,278,270,270,-6,1315500,357102400,299,155.2,274,137400,270,707100,7954749000,7954749000,7954749000,0,0,0,0,0
30,AMFG,Asahimas Flat Glass Tbk.,--U-1105000000C121------------,4200,0,11 May 2021,0,4750,4200,4500,300,103300,478187000,67,183.7,4500,1200,4210,1000,434000000,434000000,434000000,0,0,0,0,0
31,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U-2130000000C143------------,196,0,11 May 2021,0,196,191,191,-5,2000,389000,14,149.2,194,4000,191,1600,1080000000,1080000000,1080000000,0,0,0,0,0
32,AMOR,Ashmore Asset Management Indonesia Tbk.,--M-2105000000G311------------,4180,0,11 May 2021,0,4530,4180,4310,130,3551900,15117590000,1065,226.8,4310,85800,4300,15200,1111111200,1109269200,1111111200,101800,875300,0,0,0
33,AMRT,Sumber Alfaria Trijaya Tbk.,CDM-1105000000D113------------,915,0,11 May 2021,0,925,900,905,-10,2792600,2528731000,791,2309.3,910,234700,905,31600,41524501700,41524501700,41524501700,116700,222100,40000000,36280000000,16
34,ANDI,Andira Agro Tbk.,--U-2130000000D232------------,50,0,11 May 2021,0,50,50,50,0,121800,6090000,39,125.0,50,3091700,0,0,9350000000,9350000000,9350000000,0,0,0,0,0
35,ANJT,Austindo Nusantara Jaya Tbk.,--U-1135000000D232------------,745,0,11 May 2021,0,750,710,745,0,102100,76035500,34,62.1,745,93800,740,2500,3354175000,3354175000,3354175000,0,0,0,0,0
36,ANTM,Aneka Tambang Tbk.,XDMO1SDNR50000B146------------,2680,2600,11 May 2021,2600,2690,2600,2670,-10,164247600,433768618000,19636,1760.4,2670,1767400,2660,1318900,24030764725,24030764725,24030764725,24361400,68330400,210000,525000000,1
37,APEX,Apexindo Pratama Duta Tbk.,--U-2105000000A131------------,910,0,11 May 2021,0,975,850,850,-60,427400,369388500,507,54.4,850,6300,0,0,2659850000,2659850000,2659850000,0,5000,0,0,0
38,APIC,Pacific Strategic Financial Tbk.,--M-2815000000G511------------,725,0,11 May 2021,0,735,725,725,0,10094200,7354132500,1507,771.1,725,43600,720,111900,11766313488,11766313488,11766313488,119700,35900,7500000,5437500000,3
39,APII,Arita Prima Indonesia Tbk.,--U-2130000000C143------------,185,0,11 May 2021,0,189,185,188,3,77700,14527700,63,85.5,189,12400,188,18900,1075760000,1075760000,1075760000,0,0,0,0,0
40,APLI,Asiaplast Industries Tbk.,--U-1130000000B113------------,198,0,11 May 2021,0,208,202,208,10,416600,84883200,25,173.3,208,91600,202,4900,1362671400,1362671400,1362671400,0,0,0,0,0
41,APLN,Agung Podomoro Land Tbk.,--M-1805000000H111------------,157,0,11 May 2021,0,158,155,156,-1,7891200,1230618600,589,42.7,156,65000,155,2653600,22699326779,22699326779,22699326779,151700,1669600,0,0,0
42,ARGO,Argo Pantes Tbk,--U-2100000000E413-E----------,1900,0,11 May 2021,0,1850,1800,1830,-70,1600,2933000,10,46.0,1840,300,1830,900,335557450,335557450,335557450,0,0,0,0,0
