No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3EM00000D232------------,11050,0,03 Mar 2021,0,11075,10950,10975,-75,1196100,13148547500,1767,891.6,11000,18600,10975,100500,1924688333,1924688333,1924688333,118500,11000,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614-E----------,74,0,03 Mar 2021,0,78,73,77,3,73796100,5604169500,2116,135.1,77,3990000,76,1002200,2755125000,2755125000,2755125000,101900,28400,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6600,0,03 Mar 2021,0,0,0,6600,0,0,0,0,1506.8,7000,1000,6600,100,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-1105000000C311------------,755,0,03 Mar 2021,0,755,745,755,0,38100,28759500,16,20.1,755,30500,750,6700,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1U7PMN0000E743------------,1550,1555,03 Mar 2021,1550,1575,1535,1550,0,107829200,168092693000,10959,1890.2,1555,74500,1550,1580000,17150000000,17150000000,17150000000,63218700,58857600,0,0,0
6,ACST,Acset Indonusa Tbk.,--U-1105000000J211------------,384,0,03 Mar 2021,0,388,378,378,-6,16315600,6229015000,1855,27.9,380,240500,378,201000,6425160000,6425160000,6425160000,2239400,1220000,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-2130000000D212------------,1675,0,03 Mar 2021,0,1700,1675,1700,25,102200,172158500,93,88.3,1700,10100,1680,1000,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-1135400000J211------------,1450,0,03 Mar 2021,0,1460,1400,1415,-35,11240400,16032519500,2964,1111.3,1420,38400,1415,75700,3560849376,3560849376,3560849376,482200,1192100,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,8500,0,03 Mar 2021,0,8650,8450,8475,-25,297300,2526895000,347,364.5,8500,1500,8475,9300,1000000000,1000000000,1000000000,250700,100,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,177,0,03 Mar 2021,0,177,173,175,-2,1191800,207084900,219,15.6,176,130700,175,18500,3889179559,3889179559,3889179559,0,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XDCU60000A121------------,1185,1195,03 Mar 2021,1195,1200,1185,1185,0,53347200,63456774500,7768,107.7,1190,1783400,1185,1997100,31985962000,31985962000,31985962000,18281800,12003300,40,47680,1
12,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,420,0,03 Mar 2021,0,430,418,418,-2,1700,717800,13,380.0,418,1600,0,0,1000000000,1000000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--U-1135000000B111------------,1335,0,03 Mar 2021,0,1355,1285,1295,-40,20967600,27415709500,5695,117.7,1300,115700,1295,200600,3066660000,3066660000,3066660000,565200,2311100,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--U-1105000000G111------------,1355,0,03 Mar 2021,0,1420,1325,1345,-10,184963100,254764649500,23958,2197.4,1350,1977700,1345,1026800,21129857328,21129857328,21129857328,3168000,3395100,100000,136000000,1
15,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,555,0,03 Mar 2021,0,690,630,690,135,7903100,5334328000,1583,627.3,0,0,690,1391400,11154923542,11154923542,11154923542,0,0,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,60,0,03 Mar 2021,0,61,57,59,-1,92800,5567700,82,222.4,60,90000,59,49000,2940000000,2940000000,2940000000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,179,0,03 Mar 2021,0,240,189,240,61,737400,169948800,169,192.0,0,0,240,667400,220000000,220000000,220000000,0,0,0,0,0
18,AISA,Tiga Pilar Sejahtera Food Tbk.,--U-1105000000D222-E----------,298,0,03 Mar 2021,0,308,286,292,-6,69332800,20585410600,4422,35.5,292,777600,290,3205100,9311800000,9311800000,9311800000,3849000,4082600,0,0,0
19,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2130000000E512------------,50,0,03 Mar 2021,0,50,50,50,0,2200,110000,9,75.9,50,5107800,0,0,6449463636,6449463636,6449463636,0,0,0,0,0
20,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,492,0,03 Mar 2021,0,500,484,500,8,6300,3079000,22,66.0,500,9600,484,200,680000000,680000000,680000000,0,1800,0,0,0
21,AKRA,AKR Corporindo Tbk.,--MO1X7XM80000A112------------,3340,3330,03 Mar 2021,3330,3440,3280,3380,40,24997600,83890599000,3315,2693.8,3380,7500,3370,9900,4014694920,4014694920,4014694920,2852300,7524100,0,0,0
