No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3EM00000D232------------,10225,0,13 Oct 2021,0,10500,10100,10325,100,3727800,38428627500,3303,838.8,10350,52500,10325,5900,1924688333,1924688333,1464495353,309300,393500,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614-E----------,408,0,13 Oct 2021,0,404,380,380,-28,13919900,5314284200,1319,666.7,380,4725600,0,0,2755125000,2755125000,2139630075,891200,817700,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6950,0,13 Oct 2021,0,0,0,6950,0,0,0,0,1586.7,6775,500,0,0,620806680,620806680,504405428,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-1105000000C311------------,1500,0,13 Oct 2021,0,1530,1490,1495,-5,13881600,20926148500,903,39.9,1500,15700,1495,4400,2753165000,2753165000,2013114248,8084400,1068000,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1S3PMN0000E743------------,1405,1400,13 Oct 2021,1405,1425,1400,1410,5,12486600,17591937000,3161,1719.5,1410,269700,1405,110300,17150000000,17150000000,14056140000,5888600,8168700,0,0,0
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,270,0,13 Oct 2021,0,274,266,266,-4,16877300,4551219200,1785,19.6,266,1064100,264,862700,12675160000,12675160000,9550733060,1855500,785400,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,2550,0,13 Oct 2021,0,2580,2550,2570,20,144000,368939000,184,133.5,2570,229600,2560,1700,589896800,589896800,427616190,53000,44800,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-1835V50000J211------------,1140,0,13 Oct 2021,0,1155,1125,1150,10,28028500,31942755000,4585,903.1,1150,689800,1145,340600,3560849376,3560849376,3016039421,4248900,905100,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,7950,0,13 Oct 2021,0,8000,7900,7925,-25,186600,1481217500,347,340.9,7950,44100,7925,9200,1000000000,1000000000,723800000,25000,0,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,214,0,13 Oct 2021,0,216,214,216,2,2439400,523387600,327,19.3,216,2253700,214,372500,3889179559,3889179559,2878381792,10000,69200,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XD5U60000A121------------,1885,1885,13 Oct 2021,1885,1900,1840,1860,-25,176095000,329007427000,18957,169.1,1865,155300,1860,6586200,31985962000,31985962000,26583533018,38980700,74287900,3090215,5684537875,7
12,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,356,0,13 Oct 2021,0,358,354,354,-2,8900,3169000,21,321.8,354,13200,350,2100,1000000000,1000000000,775100000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--M-1835400000B111------------,1620,0,13 Oct 2021,0,1650,1535,1555,-65,8281500,13086263500,3080,141.4,1560,1500,1555,223900,3066660000,3066660000,2324834946,801500,1277100,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--U-1100000000G111------------,1930,0,13 Oct 2021,0,2010,1825,1850,-80,136366700,260191804500,26333,3022.5,1855,437300,1850,11724700,21476054860,21476054860,15945970734,19868900,52703300,0,0,0
