No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3EM00000D232------------,10200,0,09 Apr 2021,0,10275,10175,10200,0,369800,3776767500,572,828.6,10200,155300,10175,21100,1924688333,1924688333,1924688333,21300,53200,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614-E----------,222,0,09 Apr 2021,0,248,222,224,2,273150800,64927442400,14479,393.0,226,430800,224,8716700,2755125000,2755125000,2755125000,11379100,18454000,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,7050,0,09 Apr 2021,0,0,0,7050,0,0,0,0,1609.5,7025,200,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-1105000000C311------------,790,0,09 Apr 2021,0,810,785,805,15,27800,22110500,38,21.5,805,36400,790,400,2753165000,2753165000,2753165000,100,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1U7PMN0000E743------------,1515,1515,09 Apr 2021,1520,1525,1505,1505,-10,25913700,39104185000,6230,1835.4,1510,91300,1505,998200,17150000000,17150000000,17150000000,18887900,6629500,0,0,0
6,ACST,Acset Indonusa Tbk.,--U-1105000000J211------------,302,0,09 Apr 2021,0,312,298,302,0,31580900,9607934400,1930,22.3,304,356300,302,142700,6425160000,6425160000,6425160000,3327500,5955100,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-2130000000D212------------,1680,0,09 Apr 2021,0,1700,1675,1695,15,34600,58430500,67,88.1,1700,9400,1695,100,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-1135400000J211------------,1075,0,09 Apr 2021,0,1145,1065,1115,40,17034600,19078003000,3961,875.7,1120,527200,1115,232900,3560849376,3560849376,3560849376,2892100,4038800,4,4300,1
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,8325,0,09 Apr 2021,0,8400,8300,8400,75,54400,454530000,130,361.3,8400,10100,8375,500,1000000000,1000000000,1000000000,400,3300,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,177,0,09 Apr 2021,0,177,169,171,-6,4030000,694550400,581,15.3,172,65000,171,10800,3889179559,3889179559,3889179559,0,100,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XDCU60000A121------------,1230,1220,09 Apr 2021,1225,1230,1205,1205,-25,38632200,46881548000,7540,109.5,1210,114300,1205,156700,31985962000,31985962000,31985962000,13244900,10857700,4664300,5662680200,4
12,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,392,0,09 Apr 2021,0,392,390,390,-2,1400,547200,12,354.5,392,300,390,500,1000000000,1000000000,1000000000,0,0,0,0,0
